session_id,station_id,city,charger_type,operator,start_time,end_time,duration_hrs,energy_kwh,vehicle_type,day_of_week,hour,is_weekend,wait_time_mins,revenue_inr,user_segment
SES005419,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-02-10 14:57:00,2025-02-10 15:10:12,0.22,28.29,Ola S1 Pro,Monday,14,False,14.4,620.68,Weekend User
SES005420,STA048,Hyderabad,DC CCS2 (150 kW),Zeon Charging,2025-02-09 11:54:00,2025-02-09 12:21:36,0.46,51.92,BYD Atto 3,Sunday,11,True,16.6,1121.47,Daily Commuter
SES005421,STA019,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-22 19:08:00,2025-01-22 22:03:12,2.92,18.05,Tata Tigor EV,Wednesday,19,False,9.2,223.46,Daily Commuter
SES005422,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-01-30 11:28:00,2025-01-30 12:19:36,0.86,18.17,BMW iX,Thursday,11,False,9.9,255.83,Daily Commuter
SES005423,STA035,Mumbai,DC CCS2 (150 kW),BPCL EV Station,2025-02-20 03:51:00,2025-02-20 04:16:12,0.42,62.88,Ather 450X,Thursday,3,False,0.0,1434.92,Daily Commuter
SES005424,STA046,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-25 21:13:00,2025-03-25 22:10:00,0.95,7.02,Kia EV6,Tuesday,21,False,27.4,87.12,Daily Commuter
SES005425,STA027,Mumbai,AC Type 2 (7.4 kW),Bolt.Earth,2025-03-22 16:55:00,2025-03-22 18:54:24,1.99,13.62,Tata Nexon EV,Saturday,16,True,16.7,173.38,Intercity Traveller
SES005426,STA048,Hyderabad,DC CCS2 (150 kW),Zeon Charging,2025-03-19 19:36:00,2025-03-19 20:04:48,0.48,57.0,Tata Tigor EV,Wednesday,19,False,8.9,1231.2,Intercity Traveller
SES005427,STA011,Bengaluru,AC Type 2 (22 kW),Bolt.Earth,2025-02-10 14:48:00,2025-02-10 15:35:24,0.79,13.7,BYD Atto 3,Monday,14,False,9.8,199.06,Daily Commuter
SES005428,STA004,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-27 23:35:00,2025-03-28 01:29:36,1.91,12.04,BYD Atto 3,Thursday,23,False,3.6,170.25,Intercity Traveller
SES005429,STA002,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-01-28 23:43:00,2025-01-29 00:34:00,0.85,6.22,Ather 450X,Tuesday,23,False,8.7,77.81,Daily Commuter
SES005430,STA039,Pune,DC CHAdeMO (50 kW),Statiq,2025-02-26 18:06:00,2025-02-26 18:31:48,0.43,17.53,BYD Atto 3,Wednesday,18,False,26.0,326.23,Intercity Traveller
SES005431,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-02-19 07:58:00,2025-02-19 09:49:36,1.86,11.77,Ather 450X,Wednesday,7,False,13.5,130.06,Daily Commuter
SES005432,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-01-04 16:00:00,2025-01-04 17:49:48,1.83,12.37,Kia EV6,Saturday,16,True,7.9,152.77,Daily Commuter
SES005433,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-16 09:12:00,2025-03-16 10:22:48,1.18,7.71,Kia EV6,Sunday,9,True,15.4,94.76,Daily Commuter
SES005434,STA020,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-02 10:12:00,2025-01-02 12:42:36,2.51,17.5,BMW iX,Thursday,10,False,1.1,224.88,Fleet Driver
SES005435,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-01-17 22:21:00,2025-01-17 22:49:48,0.48,22.17,Tata Nexon EV,Friday,22,False,11.8,398.84,Fleet Driver
SES005436,STA046,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-01-29 07:08:00,2025-01-29 08:12:48,1.08,7.35,Mahindra XUV400,Wednesday,7,False,11.8,91.21,Daily Commuter
SES005437,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-01-21 14:20:00,2025-01-21 15:19:24,0.99,7.09,Tata Tigor EV,Tuesday,14,False,0.0,78.34,Fleet Driver
SES005438,STA013,Bengaluru,DC CHAdeMO (50 kW),ChargeZone,2025-02-06 17:09:00,2025-02-06 17:30:00,0.35,14.79,Tata Nexon EV,Thursday,17,False,14.7,298.31,Daily Commuter
SES005439,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-01-17 10:30:00,2025-01-17 13:16:48,2.78,15.54,Ola S1 Pro,Friday,10,False,14.8,191.92,Daily Commuter
SES005440,STA028,Mumbai,AC Type 2 (22 kW),NTPC Vidyut,2025-03-20 12:02:00,2025-03-20 12:55:24,0.89,16.78,Tata Tigor EV,Thursday,12,False,15.8,220.32,Daily Commuter
SES005441,STA045,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-02-14 18:02:00,2025-02-14 20:04:59,2.05,13.13,Hyundai Kona Electric,Friday,18,False,21.6,169.25,Daily Commuter
SES005442,STA004,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-22 08:16:00,2025-02-22 09:15:24,0.99,5.88,Mahindra XUV400,Saturday,8,True,17.9,83.14,Weekend User
SES005443,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-03 22:50:00,2025-02-04 00:24:48,1.58,11.13,Ola S1 Pro,Monday,22,False,13.9,157.38,Fleet Driver
SES005444,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-02-20 08:10:00,2025-02-20 08:23:12,0.22,32.51,BMW iX,Thursday,8,False,15.3,788.37,Daily Commuter
SES005445,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-03-26 17:40:00,2025-03-26 18:02:12,0.37,50.77,Tata Nexon EV,Wednesday,17,False,19.2,1239.8,Fleet Driver
SES005446,STA019,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-11 03:47:00,2025-02-11 04:54:12,1.12,6.32,Hyundai Kona Electric,Tuesday,3,False,0.0,78.24,Daily Commuter
SES005447,STA031,Mumbai,AC Type 2 (7.4 kW),ChargeZone,2025-01-20 21:34:00,2025-01-20 23:12:24,1.64,11.69,Tata Nexon EV,Monday,21,False,16.6,146.36,Daily Commuter
SES005448,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-02-07 11:35:00,2025-02-07 13:37:24,2.04,11.81,Ather 450X,Friday,11,False,20.2,130.5,Fleet Driver
SES005449,STA039,Pune,DC CHAdeMO (50 kW),Statiq,2025-02-02 12:20:00,2025-02-02 13:00:48,0.68,32.19,Tata Tigor EV,Sunday,12,True,13.7,599.06,Intercity Traveller
SES005450,STA011,Bengaluru,AC Type 2 (22 kW),Bolt.Earth,2025-01-07 08:26:00,2025-01-07 09:53:36,1.46,31.15,Tata Tigor EV,Tuesday,8,False,27.4,452.61,Daily Commuter
SES005451,STA025,Delhi,AC Type 2 (22 kW),Ather Grid,2025-03-05 15:49:00,2025-03-05 16:57:24,1.14,21.14,Ola S1 Pro,Wednesday,15,False,16.1,334.22,Weekend User
SES005452,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-01-28 10:08:00,2025-01-28 11:46:24,1.64,10.03,Ather 450X,Tuesday,10,False,20.5,123.87,Intercity Traveller
SES005453,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-03-18 06:43:00,2025-03-18 07:37:36,0.91,17.89,Tata Nexon EV,Tuesday,6,False,0.0,251.89,Daily Commuter
SES005454,STA012,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-23 18:52:00,2025-01-23 21:19:36,2.46,16.07,BMW iX,Thursday,18,False,15.6,222.09,Daily Commuter
SES005455,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-03-26 23:53:00,2025-03-27 00:06:12,0.22,27.79,Mahindra XUV400,Wednesday,23,False,7.6,678.63,Weekend User
SES005456,STA009,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-03-14 01:43:00,2025-03-14 03:11:48,1.48,10.78,Tata Nexon EV,Friday,1,False,4.3,135.83,Intercity Traveller
SES005457,STA002,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-02-17 22:43:00,2025-02-17 23:38:12,0.92,6.74,MG ZS EV,Monday,22,False,1.2,84.32,Intercity Traveller
SES005458,STA047,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-19 04:41:00,2025-03-19 06:38:36,1.96,13.77,BYD Atto 3,Wednesday,4,False,0.0,177.91,Daily Commuter
SES005459,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-01-09 22:43:00,2025-01-09 23:10:00,0.45,57.4,Tata Nexon EV,Thursday,22,False,5.3,1391.95,Daily Commuter
SES005460,STA015,Delhi,DC CCS2 (50 kW),Statiq,2025-03-16 20:16:00,2025-03-16 20:37:00,0.35,15.93,Tata Nexon EV,Sunday,20,True,17.9,307.77,Intercity Traveller
SES005461,STA045,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-18 14:10:00,2025-03-18 15:03:24,0.89,6.15,Mahindra XUV400,Tuesday,14,False,4.0,79.27,Daily Commuter
SES005462,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-01-10 16:12:00,2025-01-10 18:09:36,1.96,11.54,Ather 450X,Friday,16,False,11.9,127.52,Intercity Traveller
SES005463,STA035,Mumbai,DC CCS2 (150 kW),BPCL EV Station,2025-03-23 20:04:00,2025-03-23 20:23:48,0.33,47.02,Hyundai Kona Electric,Sunday,20,True,13.1,1073.0,Intercity Traveller
SES005464,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-02-18 19:39:00,2025-02-18 20:04:12,0.42,50.19,Tata Nexon EV,Tuesday,19,False,19.4,1225.64,Weekend User
SES005465,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-01-29 02:05:00,2025-01-29 02:43:24,0.64,27.83,Mahindra XUV400,Wednesday,2,False,7.4,543.52,Daily Commuter
SES005466,STA043,Pune,DC CCS2 (50 kW),Bolt.Earth,2025-01-08 21:08:00,2025-01-08 21:45:48,0.63,23.88,Kia EV6,Wednesday,21,False,15.2,406.2,Daily Commuter
SES005467,STA009,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-03-01 13:17:00,2025-03-01 14:42:12,1.42,10.17,Tata Nexon EV,Saturday,13,True,13.2,128.14,Daily Commuter
SES005468,STA035,Mumbai,DC CCS2 (150 kW),BPCL EV Station,2025-03-21 16:31:00,2025-03-21 16:56:12,0.42,57.04,Kia EV6,Friday,16,False,9.2,1301.65,Weekend User
SES005469,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-01-22 21:59:00,2025-01-22 22:24:48,0.43,60.08,Mahindra XUV400,Wednesday,21,False,20.6,1467.15,Daily Commuter
SES005470,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-01-21 18:33:00,2025-01-21 19:42:00,1.15,21.52,Tata Nexon EV,Tuesday,18,False,20.8,303.0,Weekend User
SES005471,STA026,Delhi,AC Type 2 (7.4 kW),Ather Grid,2025-01-22 13:36:00,2025-01-22 15:24:36,1.81,12.45,Ola S1 Pro,Wednesday,13,False,11.1,153.76,Daily Commuter
SES005472,STA016,Delhi,DC CHAdeMO (50 kW),Zeon Charging,2025-02-23 12:37:00,2025-02-23 13:05:12,0.47,23.09,Ola S1 Pro,Sunday,12,True,19.1,458.11,Intercity Traveller
SES005473,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-01-02 20:26:00,2025-01-02 21:30:48,1.08,18.88,Tata Nexon EV,Thursday,20,False,21.8,265.83,Fleet Driver
SES005474,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-02-03 13:44:00,2025-02-03 13:59:36,0.26,37.79,Tata Tigor EV,Monday,13,False,16.6,829.11,Daily Commuter
SES005475,STA022,Delhi,DC CCS2 (150 kW),BPCL EV Station,2025-03-01 10:35:00,2025-03-01 10:56:36,0.36,52.51,Ola S1 Pro,Saturday,10,True,8.7,1275.47,Intercity Traveller
SES005476,STA001,Bengaluru,DC CCS2 (50 kW),NTPC Vidyut,2025-03-12 21:16:00,2025-03-12 21:47:48,0.53,21.66,Tata Nexon EV,Wednesday,21,False,15.1,438.83,Fleet Driver
SES005477,STA015,Delhi,DC CCS2 (50 kW),Statiq,2025-03-31 17:26:00,2025-03-31 18:03:48,0.63,31.16,BYD Atto 3,Monday,17,False,16.4,602.01,Intercity Traveller
SES005478,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-01-07 23:05:00,2025-01-07 23:25:24,0.34,48.09,BMW iX,Tuesday,23,False,7.7,1174.36,Intercity Traveller
SES005479,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-03-19 14:58:00,2025-03-19 15:38:48,0.68,31.54,Ola S1 Pro,Wednesday,14,False,22.7,615.98,Daily Commuter
SES005480,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-03-08 05:38:00,2025-03-08 06:02:36,0.41,50.02,Hyundai Kona Electric,Saturday,5,True,3.1,1221.49,Weekend User
SES005481,STA030,Mumbai,DC CCS2 (150 kW),NTPC Vidyut,2025-03-29 18:45:00,2025-03-29 19:11:24,0.44,65.18,Mahindra XUV400,Saturday,18,True,27.3,1430.05,Daily Commuter
SES005482,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-26 02:21:00,2025-02-26 04:45:36,2.41,16.33,BYD Atto 3,Wednesday,2,False,0.0,200.7,Daily Commuter
SES005483,STA016,Delhi,DC CHAdeMO (50 kW),Zeon Charging,2025-03-08 21:02:00,2025-03-08 21:35:36,0.56,27.17,Mahindra XUV400,Saturday,21,True,12.5,539.05,Intercity Traveller
SES005484,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-01-02 20:04:00,2025-01-02 22:43:00,2.65,18.01,Mahindra XUV400,Thursday,20,False,18.6,199.01,Daily Commuter
SES005485,STA041,Pune,AC Type 2 (7.4 kW),Statiq,2025-03-02 22:36:00,2025-03-03 01:15:36,2.66,15.44,MG ZS EV,Sunday,22,True,12.7,179.72,Daily Commuter
SES005486,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-03-16 14:57:00,2025-03-16 15:24:00,0.45,62.58,Hyundai Kona Electric,Sunday,14,True,9.1,1517.57,Fleet Driver
SES005487,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-03 08:43:00,2025-02-03 09:46:00,1.05,7.12,Tata Tigor EV,Monday,8,False,16.1,100.68,Fleet Driver
SES005488,STA038,Pune,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-04 07:25:00,2025-02-04 09:05:48,1.68,10.7,MG ZS EV,Tuesday,7,False,13.7,135.03,Intercity Traveller
SES005489,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-01-11 22:35:00,2025-01-11 22:56:36,0.36,17.51,Kia EV6,Saturday,22,True,18.5,315.0,Daily Commuter
SES005490,STA006,Bengaluru,DC CCS2 (150 kW),BPCL EV Station,2025-02-26 00:44:00,2025-02-26 00:59:36,0.26,35.76,Tata Nexon EV,Wednesday,0,False,5.6,867.18,Fleet Driver
SES005491,STA044,Pune,DC CCS2 (50 kW),Zeon Charging,2025-03-29 13:55:00,2025-03-29 14:31:00,0.6,29.26,Tata Tigor EV,Saturday,13,True,5.1,510.29,Daily Commuter
SES005492,STA035,Mumbai,DC CCS2 (150 kW),BPCL EV Station,2025-03-03 14:06:00,2025-03-03 14:19:12,0.22,30.34,Tata Nexon EV,Monday,14,False,18.1,692.36,Intercity Traveller
SES005493,STA011,Bengaluru,AC Type 2 (22 kW),Bolt.Earth,2025-02-06 06:14:00,2025-02-06 07:03:48,0.83,15.83,Kia EV6,Thursday,6,False,7.0,230.01,Intercity Traveller
SES005494,STA033,Mumbai,AC Type 2 (7.4 kW),NTPC Vidyut,2025-02-26 17:28:00,2025-02-26 20:04:36,2.61,16.66,Ola S1 Pro,Wednesday,17,False,14.3,184.09,Daily Commuter
SES005495,STA005,Bengaluru,AC Type 2 (7.4 kW),Zeon Charging,2025-03-27 06:04:00,2025-03-27 07:41:12,1.62,9.71,BMW iX,Thursday,6,False,0.0,121.96,Weekend User
SES005496,STA039,Pune,DC CHAdeMO (50 kW),Statiq,2025-01-07 18:03:00,2025-01-07 18:47:24,0.74,33.06,BYD Atto 3,Tuesday,18,False,16.6,615.25,Intercity Traveller
SES005497,STA001,Bengaluru,DC CCS2 (50 kW),NTPC Vidyut,2025-02-16 01:11:00,2025-02-16 01:33:48,0.38,15.93,Tata Nexon EV,Sunday,1,True,10.4,322.74,Daily Commuter
SES005498,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-03-27 11:30:00,2025-03-27 11:50:24,0.34,16.79,Ather 450X,Thursday,11,False,24.1,327.91,Fleet Driver
SES005499,STA001,Bengaluru,DC CCS2 (50 kW),NTPC Vidyut,2025-03-21 09:05:00,2025-03-21 09:32:00,0.45,16.97,Hyundai Kona Electric,Friday,9,False,14.7,343.81,Fleet Driver
SES005500,STA038,Pune,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-02 12:39:00,2025-03-02 13:42:36,1.06,5.96,BYD Atto 3,Sunday,12,True,12.2,75.22,Daily Commuter
SES005501,STA031,Mumbai,AC Type 2 (7.4 kW),ChargeZone,2025-02-28 18:41:00,2025-02-28 20:17:00,1.6,10.72,Tata Tigor EV,Friday,18,False,16.3,134.21,Fleet Driver
SES005502,STA042,Pune,AC Type 2 (22 kW),Statiq,2025-03-18 13:38:00,2025-03-18 14:33:12,0.92,15.99,BYD Atto 3,Tuesday,13,False,9.5,221.46,Fleet Driver
SES005503,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-02-02 19:10:00,2025-02-02 21:03:24,1.89,10.79,Mahindra XUV400,Sunday,19,True,20.1,152.57,Fleet Driver
SES005504,STA013,Bengaluru,DC CHAdeMO (50 kW),ChargeZone,2025-03-29 16:47:00,2025-03-29 17:12:48,0.43,16.64,Hyundai Kona Electric,Saturday,16,True,7.9,335.63,Daily Commuter
SES005505,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-11 13:07:00,2025-01-11 14:49:00,1.7,12.31,Ather 450X,Saturday,13,True,17.1,174.06,Daily Commuter
SES005506,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-01-06 22:50:00,2025-01-06 23:32:00,0.7,34.76,Tata Tigor EV,Monday,22,False,13.9,625.33,Daily Commuter
SES005507,STA037,Pune,AC Type 2 (7.4 kW),Bolt.Earth,2025-01-25 10:59:00,2025-01-25 13:27:12,2.47,16.49,BMW iX,Saturday,10,True,5.4,190.95,Fleet Driver
SES005508,STA036,Mumbai,DC CHAdeMO (50 kW),Ather Grid,2025-02-26 20:50:00,2025-02-26 21:27:12,0.62,30.96,BMW iX,Wednesday,20,False,16.6,573.07,Fleet Driver
SES005509,STA025,Delhi,AC Type 2 (22 kW),Ather Grid,2025-03-29 16:24:00,2025-03-29 17:22:12,0.97,19.87,Mahindra XUV400,Saturday,16,True,0.0,314.14,Fleet Driver
SES005510,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-01 20:20:00,2025-01-01 22:00:12,1.67,10.83,MG ZS EV,Wednesday,20,False,18.0,153.14,Fleet Driver
SES005511,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-28 11:42:00,2025-02-28 13:16:48,1.58,10.96,Tata Tigor EV,Friday,11,False,13.6,146.86,Intercity Traveller
SES005512,STA024,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-03-20 19:33:00,2025-03-20 20:23:24,0.84,15.29,Ola S1 Pro,Thursday,19,False,18.9,226.29,Daily Commuter
SES005513,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-20 04:03:00,2025-03-20 06:26:24,2.39,14.61,Tata Tigor EV,Thursday,4,False,0.9,179.56,Intercity Traveller
SES005514,STA032,Mumbai,DC CCS2 (50 kW),BPCL EV Station,2025-01-22 11:02:00,2025-01-22 11:39:48,0.63,26.2,BYD Atto 3,Wednesday,11,False,9.4,471.34,Daily Commuter
SES005515,STA027,Mumbai,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-12 02:39:00,2025-02-12 04:49:12,2.17,14.69,Mahindra XUV400,Wednesday,2,False,4.1,187.0,Daily Commuter
SES005516,STA015,Delhi,DC CCS2 (50 kW),Statiq,2025-02-03 12:15:00,2025-02-03 12:45:36,0.51,20.19,BYD Atto 3,Monday,12,False,17.4,390.07,Fleet Driver
SES005517,STA005,Bengaluru,AC Type 2 (7.4 kW),Zeon Charging,2025-01-14 07:07:00,2025-01-14 08:35:12,1.47,9.33,Tata Nexon EV,Tuesday,7,False,14.3,117.18,Weekend User
SES005518,STA042,Pune,AC Type 2 (22 kW),Statiq,2025-03-08 12:44:00,2025-03-08 13:54:12,1.17,24.01,Kia EV6,Saturday,12,True,12.5,332.54,Daily Commuter
SES005519,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-28 13:32:00,2025-03-28 14:50:36,1.31,27.26,Tata Tigor EV,Friday,13,False,9.9,394.18,Intercity Traveller
SES005520,STA040,Pune,AC Type 2 (22 kW),Statiq,2025-01-22 07:22:00,2025-01-22 08:50:48,1.48,29.05,Mahindra XUV400,Wednesday,7,False,18.3,409.02,Daily Commuter
SES005521,STA031,Mumbai,AC Type 2 (7.4 kW),ChargeZone,2025-03-27 09:52:00,2025-03-27 11:04:36,1.21,7.37,Ather 450X,Thursday,9,False,16.4,92.27,Fleet Driver
SES005522,STA001,Bengaluru,DC CCS2 (50 kW),NTPC Vidyut,2025-03-30 21:34:00,2025-03-30 21:58:36,0.41,15.8,Tata Nexon EV,Sunday,21,True,17.1,320.11,Weekend User
SES005523,STA013,Bengaluru,DC CHAdeMO (50 kW),ChargeZone,2025-01-19 17:26:00,2025-01-19 18:08:00,0.7,34.26,Tata Tigor EV,Sunday,17,True,9.1,691.02,Fleet Driver
SES005524,STA001,Bengaluru,DC CCS2 (50 kW),NTPC Vidyut,2025-03-05 18:08:00,2025-03-05 18:44:36,0.61,25.39,Tata Tigor EV,Wednesday,18,False,10.8,514.4,Daily Commuter
SES005525,STA043,Pune,DC CCS2 (50 kW),Bolt.Earth,2025-01-21 20:33:00,2025-01-21 21:15:00,0.7,27.19,BYD Atto 3,Tuesday,20,False,15.9,462.5,Weekend User
SES005526,STA029,Mumbai,AC Type 2 (22 kW),Tata Power EZ Charge,2025-03-12 21:45:00,2025-03-12 22:19:12,0.57,11.77,MG ZS EV,Wednesday,21,False,14.3,170.19,Weekend User
SES005527,STA013,Bengaluru,DC CHAdeMO (50 kW),ChargeZone,2025-02-06 14:43:00,2025-02-06 15:07:00,0.4,19.57,Kia EV6,Thursday,14,False,18.3,394.73,Daily Commuter
SES005528,STA009,Bengaluru,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-02-09 12:18:00,2025-02-09 13:33:36,1.26,7.55,Ather 450X,Sunday,12,True,10.4,95.13,Weekend User
SES005529,STA045,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-01-14 14:35:00,2025-01-14 16:37:24,2.04,13.44,BYD Atto 3,Tuesday,14,False,14.8,173.24,Weekend User
SES005530,STA004,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-24 07:27:00,2025-01-24 09:42:35,2.26,14.42,Hyundai Kona Electric,Friday,7,False,12.9,203.9,Intercity Traveller
SES005531,STA017,Delhi,AC Type 2 (7.4 kW),BPCL EV Station,2025-03-10 05:17:00,2025-03-10 08:02:00,2.75,18.43,Hyundai Kona Electric,Monday,5,False,1.9,260.6,Fleet Driver
SES005532,STA047,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-01-24 13:55:00,2025-01-24 15:57:24,2.04,14.04,Mahindra XUV400,Friday,13,False,11.7,181.4,Fleet Driver
SES005533,STA022,Delhi,DC CCS2 (150 kW),BPCL EV Station,2025-03-06 15:39:00,2025-03-06 16:01:12,0.37,52.53,Kia EV6,Thursday,15,False,5.8,1275.95,Intercity Traveller
SES005534,STA016,Delhi,DC CHAdeMO (50 kW),Zeon Charging,2025-03-02 12:17:00,2025-03-02 12:38:00,0.35,15.63,Ola S1 Pro,Sunday,12,True,13.1,310.1,Weekend User
SES005535,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-02-07 22:15:00,2025-02-07 22:52:12,0.62,25.78,MG ZS EV,Friday,22,False,8.3,510.19,Weekend User
SES005536,STA050,Hyderabad,DC CCS2 (50 kW),BPCL EV Station,2025-01-18 18:37:00,2025-01-18 18:59:12,0.37,17.12,Ather 450X,Saturday,18,True,18.7,300.63,Daily Commuter
SES005537,STA021,Delhi,AC Type 2 (7.4 kW),Statiq,2025-01-01 18:38:00,2025-01-01 20:12:48,1.58,10.73,BYD Atto 3,Wednesday,18,False,19.3,148.72,Daily Commuter
SES005538,STA010,Bengaluru,AC Type 2 (7.4 kW),BPCL EV Station,2025-01-09 23:37:00,2025-01-10 00:45:24,1.14,7.35,Mahindra XUV400,Thursday,23,False,7.2,90.33,Weekend User
SES005539,STA008,Bengaluru,DC CCS2 (50 kW),Ather Grid,2025-03-08 16:07:00,2025-03-08 16:45:24,0.64,30.19,Ola S1 Pro,Saturday,16,True,7.6,589.61,Fleet Driver
SES005540,STA023,Delhi,AC Type 2 (7.4 kW),ChargeZone,2025-03-09 11:18:00,2025-03-09 12:28:48,1.18,7.84,Ather 450X,Sunday,11,True,15.5,96.82,Daily Commuter
SES005541,STA046,Hyderabad,AC Type 2 (7.4 kW),ChargeZone,2025-03-27 12:07:00,2025-03-27 14:32:12,2.42,14.86,MG ZS EV,Thursday,12,False,17.5,184.41,Weekend User
SES005542,STA007,Bengaluru,DC CCS2 (150 kW),Bolt.Earth,2025-02-22 15:25:00,2025-02-22 15:42:24,0.29,34.43,Hyundai Kona Electric,Saturday,15,True,7.2,840.78,Fleet Driver
SES005543,STA048,Hyderabad,DC CCS2 (150 kW),Zeon Charging,2025-01-31 21:03:00,2025-01-31 21:17:24,0.24,29.83,BYD Atto 3,Friday,21,False,7.3,644.33,Daily Commuter
SES005544,STA024,Delhi,AC Type 2 (22 kW),BPCL EV Station,2025-02-23 12:16:00,2025-02-23 12:47:12,0.52,8.86,Tata Tigor EV,Sunday,12,True,21.7,131.13,Weekend User
SES005545,STA034,Mumbai,AC Type 2 (7.4 kW),Tata Power EZ Charge,2025-01-14 12:08:00,2025-01-14 13:32:00,1.4,9.48,BYD Atto 3,Tuesday,12,False,16.7,116.32,Fleet Driver
SES005546,STA011,Bengaluru,AC Type 2 (22 kW),Bolt.Earth,2025-02-08 10:03:00,2025-02-08 10:40:12,0.62,10.95,BYD Atto 3,Saturday,10,True,6.5,159.1,Weekend User
SES005547,STA031,Mumbai,AC Type 2 (7.4 kW),ChargeZone,2025-01-23 20:58:00,2025-01-23 22:06:24,1.14,6.47,BYD Atto 3,Thursday,20,False,16.9,81.0,Daily Commuter
SES005548,STA014,Bengaluru,DC CHAdeMO (50 kW),Ather Grid,2025-02-22 16:10:00,2025-02-22 16:50:48,0.68,26.34,BYD Atto 3,Saturday,16,True,21.0,521.27,Weekend User
SES005549,STA003,Bengaluru,AC Type 2 (7.4 kW),Bolt.Earth,2025-02-15 13:55:00,2025-02-15 14:59:48,1.08,6.61,MG ZS EV,Saturday,13,True,9.2,88.57,Daily Commuter
